start	end	duration	text
420030	423080	3050	Selber bin ich schon ein paar Mal mitgeflogen,
423150	425240	2090	aber das, in diesem Umfeld: nein.
425360	426440	1080	Kann es Ihnen auch schlecht werden?
427880	430600	2720	Das ist durchaus möglich. Wir werden sehen.
430830	433600	2770	Es ist nicht das Ziel, bewusstlos zu werden,
433750	436200	2450	sondern das Ziel ist, rechtzeitig abzubrechen,
436440	439040	2600	damit man entsprechend handlungsfähig bleibt.
439110	441040	1930	Ready to go? - Go!
441150	441500	350	Here we go!
443230	445580	2350	Zentrifuge setzt sich in Bewegung.
447990	449940	1950	Ein Vorfahre Brons quasi:
450510	453580	3070	Der amerikanische Flugmediziner John Paul Stapp.
457310	460980	3670	Mit riskanten Selbstversuchen auf einem Raketenschlitten
461090.00000000006	465580	4490	war Stapp vor mehr als 60 Jahren Pionier der Beschleunigungsforschung.
465760	471220	5460	Bei den brutalen Bremsmanövern mutete er seinem Körper bis zu 46 G zu.
472340.00000000006	476060	3720	Stapp bewies, dass der Mensch solche Kräfte überleben kann,
476230	479690	3460	wenn auch, wie in seinem Fall mit leichten Blessuren.
480680	483170	2490	Lohnende Schmerzen für die Wissenschaft.
483550	486370	2820	Seine Datenbank findet bis heute Anwendung.
486840	489420	2580	Wenn ich Z.B. Schleudersitzberechnungen mache,
489590	495140	5550	greife ich auf solche Grundwerte, solche Tabellen zurück.
495310	498140	2830	D.h., er hat uns Grundlagen weitervermittelt,
498360	501460	3100	mit denen wir sagen können, bis wohin wir gehen können,
501990	505460	3470	da habe ich Versuche gemacht, bis dorthin ist es safe.
509130	511140	2010	Dank Stapps Selbstversuchen
511230	514940.00000000006	3710	entwickelte man später Schleudersitze und Sicherheitsgurte.
515070.00000000006	516460.00000000006	1390	Leben retten, das war seine Motivation.
517669.99999999994	522020	4350	Für Bron sind solche Experimente heute aber nicht mehr vorstellbar.
522799.99999999994	526060	3260	Sie sind nicht notwendig, weil wir die Daten schon haben,
526250	530780	4530	aber heute ist das aus ethischen, humanitären Gründen, sehr schwierig.
531000	531500	500	In der modernen Zentrifuge wirkt die Kraft der Beschleunigung
534340	537060	2720	viel länger als damals - und sie macht alles schwerer.
537310	539980	2670	Zwei G. - Nicht schlecht.
540150	542500	2350	Das bedeutet doppeltes Körpergewicht.
542630	544900	2270	Versuchen Sie nun, die Arme etwas zu heben.
545080	546460	1380	Sie sind schwer.
548240	550540	2300	Irgendetwas Schwindelartiges? - Nein.
551520	554980	3460	Hier oben sieht alles gut aus. Ist unten auch alles gut?
557190	560620	3430	Kein komisches Gefühl in den Händen, wie z.B. Kribbeln?
561950	563900	1950	Nein, nur schwere Arme.
564080	566340	2260	Okay, dann heben Sie sie nochmals!
566390	568340	1950	Dreifaches Körpergewicht.
568750	570700	1950	Mich erstaunt immer wieder,
570870	573980	3110	was der Körper wirklich effektiv aushalten kann.
574080	576500	2420	Das ist immer wieder eine Überraschung.
577550	579620	2070	Formel 1 Rennen 2007 in Kanada.
580840	584260	3420	Der Pole Robert Kubica hebt ab - ein Horrorcrash.
584450	588260	3810	Über 70 G wirken kurzzeitig auf den durchtrainierten Fahrer.
589190	591540	2350	Das sind sehr hohe Gs, v.a. in einem sehr kurzen Bereich.
594350	596620	2270	Die muss der Körper auch aushalten.
597510	600820	3310	Und das sind v.a. nachher auch die Beschleunigungen,
600990	603520	2530	die sehr unkoordiniert vonstatten gehen.
