start	end	duration	text
334260	337150	2890	Als junge Partei, die in wirtschaftspolitischen Fragen
337330	339590.00000000006	2260	stark ist, ist es wahrscheinlich schwierig,
339760	342470	2710	das definitive Vertrauen von Wählerinnen und Wählern zu gewinnen.
342590.00000000006	344510	1920	Es sind unsichere Zeiten.
344680	348270	3590	Wir werden in den nächsten Monaten daran arbeiten,
348400	350310	1910	das besser zu transportieren.
350560	354909.99999999994	4350	Es wird auch Zeit brauchen, sich als Wirtschaftspartei zu etablieren.
355080	357470	2390	Katerstimmung - die herrscht auch bei den Grünen.
357570	359630	2060	Fraktionspräsidentin Esther Guyer
359790	362110	2320	"spricht von einem ""richtig schlechten Resultat""."
363500	365110	1610	Den Ausschlag gab sicher,
365280	367950	2670	dass es eine Themenänderung gab während des Wahlkampfs.
368080	369510	1430	Mit der Frankenstärke
369660	372350	2690	sind wirtschaftliche Themen in den Vordergrund gerückt.
372530	378230	5700	Unsere Themen - die Energie- und Raumplanung und der Atomausstieg -
378390	381190	2800	sind eher etwas in den Hintergrund gesetzt worden.
381320	383790	2470	Darunter müssen wir jetzt leiden.
385130	388150	3020	Brigit Weibel: Wie bewerten Sie das Resultat beim Kantonsparlament?
388260	397470	9210	Wir untertiteln live:
397610	400710	3100	Die rechten Parteien konnten in diesem Wahlkampf gut mobilisieren.
400909.99999999994	405350	4440	Allen voran die FDP.
405520	409790	4270	So ist es wie schon vorhergesehen Bypass Land und Luzern
409890	413190	3300	auch in Zürich nicht anders.
413390	417430	4040	-- Basel-Land.
417570	421350	3780	Dasselbe gilt für die Grünen und Grünliberalen.
421590	426350	4760	Die beiden Parteien mussten Federn lassen.
426530	431070	4540	Umweltthemen sind im Moment nicht populär.
431130	435430	4300	Zittern mussten im Wahlkampf die kleinen Parteien.
435570	438910	3340	Sie haben aber alle die Fünf- Prozent-Hürde geschafft.
439090	442790	3700	Die Alternative Liste konnte gar zulegen
443010	444550	1540	und hat nun Fraktionsstärke erreicht.
447030	449550	2520	Die Wahlen im bevölkerungsstärksten Kanton gelten immer als Gradmesser,
449690	451950	2260	wie es bei den nationalen Wahlen im Herbst laufen könnte.
452120	455150	3030	Für Grüne und Grünliberale ist das schlechte Ergebnis in Zürich
455280	457510	2230	also eine Art Warnschuss.
457610	460870	3260	Im Gegenzug freut sich aber der Präsident der FDP Schweiz.
460990	463990	3000	Seine Partei hatte bereits in Basel-Land und Luzern zugelegt,
464150	466870	2720	und jetzt gibt es aus Zürich noch mehr Rückenwind.
468770	471070	2300	Das Zürcher Ergebnis, wie auch jenes von Luzern
471220	473990	2770	und Basel-Land vorher, ist hoch motivierend für uns.
474140	475670	1530	Für alle unsere Leute.
475820	479230	3410	D.h., wir werden noch mehr arbeiten, denn es lohnt sich offensichtlich.
479430	482350	2920	Wir werden noch mehr mobilisieren. Dann werden wir sehen.
482560	485830	3270	Die Spielregeln sind im Oktober neu. Es sind neue Ausgangslagen.
486010	489430	3420	Die Grundsätze aber, das Engagement, den Leuten zu zeigen,
489650	492470	2820	wofür wir stehen, wie wir uns die Schweiz der Zukunft vorstellen,
492600	494590	1990	das ist das Gleiche.
494780	497590	2810	Wir haben eine grosse Herausforderung vor uns.
497690	499230	1540	Das ist uns bewusst.
499410	501430	2020	Wir werden kämpfen, damit sich dieser Rechtsrutsch
501650	503360	1710	nicht auf nationaler Ebene wiederholen wird.
503540	505280	1740	Wir sehen schwarz, wenn wir daran denken,
505470	507120	1650	was das für die Energiewende bedeuten würde,
507250	509720	2470	für den Klimaschutz, aber auch für die AHV-Reform.
509930	513360	3430	Wir müssen sehen: Vor 4 Jahren gab es einen medialen Hype
513460.00000000006	515919.99999999994	2460	um die Frage Fukushima, Umwelt.
516090.00000000006	520520	4430	Aktuell geht es um die Frankenstärke, um Negativzinsen.
520610	522480	1870	Das hat sicher einen Einfluss.
522730	525560	2830	Uns ist es möglicherweise noch nicht genügend gelungen,
525730	528040	2310	uns als wirtschafsliberale Partei glaubwürdig
528200	531520	3320	bei allen Wählerinnen und Wählern tief zu verankern.
531650	533320	1670	Wir müssen noch daran arbeiten.
535170	537280	2110	Die beiden grössten Parteien im Kanton Zürich
537410	539160	1750	sind auch national die stärksten Kräfte.
539320	541440	2120	Die SP hat in Zürich leicht zugelegt.
541550	544800	3250	Und die SVP konnte ihre Spitzenposition restlos verteidigen.
545030	546920	1890	Beide Parteien sind deshalb zuversichtlich
547060	548840	1780	für die Wahlen im Herbst.
550130	552280	2150	Ich bin mit dem Zürcher Ergebnis sehr zufrieden.
552460	554680	2220	Es ist auf sehr hohem Niveau stabilisiert,
554850	557000	2150	wir haben sogar noch Wähleranteile gewonnen.
557230	560880	3650	Das heisst für den Herbst, dass wir gut gerüstet sind.
561090	564800	3710	In Zürich hat sich die bürgerliche Zusammenarbeit bewährt,
564920	566800	1880	aber es wäre auch ein Fingerzeig,
566960	569720	2760	dass man keine Stimmen verschenken darf
569890	573520	3630	und dass es durchaus auch zu Listenverbindungen kommen soll.
573730	577120	3390	Aber das liegt nicht nur in unseren Händen.
577290	580280	2990	Wir haben in 8 der 10 letzten kantonalen Wahlen zugelegt.
580370	582280	1910	Wir sind für den Herbst bereit.
582440	585680	3240	Wir werden alles tun, um unseren Wahlkampf zu intensivieren,
585770	589240	3470	um noch klarer zu machen, wofür die SP steht:
589420	591440	2020	für eine offene, solidarische Schweiz.
591610	594160	2550	Wir müssen sicher noch massiv mobilisieren.
594290	596400	2110	Es liegt eine grosse Arbeit vor uns.
596550	598080	1530	Aber ich bin ziemlich zufrieden.
598250	599920	1670	Ich habe mir Sorgen gemacht um Zürich,
600050	602200	2150	aber dort machten wir einen sehr engagierten Wahlkampf.
602350	604760	2410	Auch mit der brillanten Wahl von Silvia Steiner
604910	607520	2610	in die Regierung, 4 Jahre nach dem Sitzverlust,
607610	609840	2230	ist sehr zufriedenstellend.
610820	614400	3580	Das Zürcher Wahlergebnis ist im Hinblick auf die nationalen Wahlen
614580	616800	2220	im Herbst für die gesamte Schweiz interessant.
616890	618840	1950	Hanspeter Trütsch im Bundeshaus:
618980	621720	2740	Worauf deutet denn das Zürcher Ergebnis hin?
621890	633120	11230	Wir untertiteln live:
633250	636720	3470	Es ist zwar keine Prognose, aber sicher ein Trend.
636930	641720	4790	Grüne Themen sind nicht mehr so sexy.
641840	647800	5960	Der Fukushima-Effekt ist verblasst.
649850	652280	2430	Viele Wähler sehen in der FDP vermehrt die Partei mit
652410	655560	3150	Wirtschaftskompetenz.
655790	658160	2370	Die FDP darf also optimistisch in den Herbst schauen.
658300	661320	3020	Aber bitte nicht euphorisch.
661420	667400	5980	Worten müssen auch Taten folgen.
673050	677120	4070	Im Herbst kommen neue Themen dazu, Sozialwerke usw..
677270	682280	5010	Die Grünen und Grünliberalen sind auf der Verliererseite.
682500	685040	2540	Aber sie werden umso mehr mobilisieren und ihre Themen
685140	686320	1180	platzieren.
688650	691240	2590	Gewählt wurde heute auch im Kanton Appenzell Ausserrhoden:
691410	694120	2710	Auch hier haben die Wählerinnen und Wähler den Kantonsrat neu bestimmt.
694220	696080	1860	Diesmal wurden die Parlamentssitze
696210	698320	2110	erstmals nach einem neuen Verteilschlüssel vergeben.
698520	700760	2240	Die kleinen Gemeinden mussten einen Teil ihrer Sitze
700920	703320	2400	an die grossen Gemeinden abgeben. Nun zeigt sich:
703500	706620	3120	Der neue Schlüssel ist für die Parteiunabhängigen ein Nachteil.
706870	709740	2870	Sie büssen 4 Sitze ein und halten noch 17 Mandate.
711460	714580	3120	In Hundwil und anderen kleinen Ausserrhoder Gemeinden
714670	716820	2150	gibt es seit jeher eine Besonderheit:
716910	719380	2470	Hier zählt für die Wähler nicht das Parteibuch,
719540	721900	2360	sondern die Persönlichkeit.
722070	724940	2870	Weil diese kleinen Gemeinden nun weniger Sitze haben,
725080	728580	3500	haben heute auch die Parteiunabhängigen verloren.
728740	731820	3080	Mehr Sitze zu verteilen gibt es dafür in den grossen Gemeinden.
731920	734500	2580	Dort, wo auch die Parteien stark sind.
734730	737060	2330	In Herisau haben die Stimmzähler am meisten Arbeit:
737240	740500	3260	Die Gemeinde hat 4 zusätzliche Sitze bekommen
740730	744100	3370	und hat neu 18 Vertreter im Kantonsrat.
744220	746900	2680	Hier haben SVP und CVP zugelegt.
748010	750060	2050	Des einen Freud ist des anderen Leid.
750240	752820	2580	So kann man den heutigen Wahltag in Appenzell Ausserrhoden
752920	754300	1380	zusammenfassen.
754440	757630	3190	Die neue Sitzverteilung, die den grossen Gemeinden mehr Einfluss gibt,
757850	760150	2300	ist für die Parteiunabhängigen ein Stolperstein.
760310	762630	2320	In keinem anderen Kanton der Schweiz
762720	765870	3150	haben Parteiunabhängige so viel Ein- fluss wie in Appenzell Ausserrhoden.
766010	768110	2100	Doch nun bröckelt diese Eigenheit,
768290	770870	2580	dafür gewinnen die Parteien an Einfluss.
770970	773150	2180	Ein Sitz ist noch vakant.
773390	776350	2960	Dieser wird im 2. Wahlgang am 10. Mai besetzt.
777750	780670	2920	Alle Einzelheiten zu den Zürcher und den Appenzeller Wahlen
780810	784590	3780	finden Sie bei uns im Internet unter srf.ch.
786120	788510	2390	Seit Monaten deutet alles darauf hin,
788680	791030	2350	aber offiziell hat Hillary Clinton noch nicht gesagt,
791240	794950	3710	dass sie Nachfolgerin von US- Präsident Barack Obama werden will.
795110	798750	3640	Heute nun sollte es so weit sein, sind Polit-Beobachter überzeugt.
798910	801670	2760	Heute werde die Ehefrau von Ex-Präsident Clinton
801850	803910	2060	und ehemalige Aussenministerin bekannt geben,
804050	808630	4580	dass sie 2016 für die Demokraten in den Präsidentschaftswahlkampf zieht.
809560	812390	2830	Arthur Honegger, derzeit in Zürich, weiss man schon, was sie sagen wird?
812500	823550	11050	Wir untertiteln live:
823730	829590	5860	Hillary Clinton wird genau das sagen, was die Parteibasis erwartet.
829690	835630	5940	Sie wird sich als eine Vorkämpferin der Mittelklasse positionieren.
836560	842430	5870	Wenn Ihnen das bekannt vorkommt: Das ist genau die Strategie,
843260	848350	5090	die Präsident Obama gegen Mitt Romney gefahren hat 2012.
848500	853150	4650	Später wird sie sich distanzieren müssen von Präsident Obama.
853400	858150	4750	Es sollte keine 3. Amtszeit für Obama werden.
858320	863790	5470	Sie hat sich teilweise schon distanziert in der Aussenpolitik.
863960	867310	3350	Clinton ist zwar mit Abstand die bekannteste Kandidatin, ist sie auch
867410	868790	1380	die mit den besten Chancen?
868940	873350	4410	Momentan ja.
873590	878950	5360	Sie ist die meist bewunderte Frau im ganzen Land.
879110	884030	4920	Sie hat eine grossartige Kampagnen- Infrastruktur im Rücken.
884180	887150	2970	Und sie ist bestens vernetzt, wenn es um Spenden sammeln geht.
887260	889550	2290	Sie ist sehr gut etabliert.
889650	893910	4260	Das kann aber auch zum Problem werden,
894080	898030	3950	wenn sie als abgehoben empfunden wird,
898050	903550	5500	als Teil des Politik-Establishment.
903760	908950	5190	Deshalb wird sie nächste Woche mit kleinen Diskussionsrunden beginnen.
909110	911430	2320	Das soll zeigen, dass sie die Probleme der kleinen Leute versteht.
913910	915790	1880	Nach fast 60 Jahren politischer Eiszeit
915890	918070	2180	reden die Staatschefs der USA und Kubas wieder miteinander.
918240	920790	2550	Am Rande des Amerika-Gipfels in Panama haben sich Barack Obama
920890	923710	2820	und Raul Castro zu einem 80-minütigen Gespräch getroffen.
923850	926590	2740	Sie wollen angeblich ihre Beziehung neu aufbauen.
928010	930790	2780	Raul Castro warnte vor grossen Illusionen.
931010	934030	3020	Realistisch sieht es auch Gesprächspartner Barack Obama.
934220	936790	2570	Die ideologischen Gräben blieben bestehen,
936890	939630	2740	doch man könne nun immerhin ehrlich und in gegenseitigem Respekt
939760	941830	2070	über die Problemfelder reden.
942010	944190	2180	Obama will in den kommenden Tagen entscheiden,
944350	947470	3120	ob Kuba von der Liste der Terrorunterstützer gestrichen wird.
950000	953110	3110	Bei einem Gottesdienst im Petersdom in Rom hat Papst Franziskus
953220	956350	3130	die Massaker an den Armeniern im Osmanischen Reich
956480	958510	2030	"als ""Völkermord"" bezeichnet."
958650	962030	3380	Die Türkei zeigte sich tief enttäuscht über dessen Aussage.
962140	964550	2410	Der armenische Präsident Sersch Sargsjan
964710	968190	3480	und der Patriarch der armenischen Kirche nahmen an der Messe teil.
970520	974350	3830	Und damit zum Sport mit Paddy Kälin und zu einem HC Davos in Feierlaune:
975400	978670	3270	Der HC Davos jubelte im Zürcher Hallenstadion.
978770	983270	4500	Gegen die ZSC Lions feiern die Bündner ihren 31. Meistertitel.
983390	985590	2200	Die Feier im Stadion des Finalgegners
985810	987750	1940	war der Start zu einer langen Meisternacht.
987850	991430	3580	Der Meisterpokal allerdings überlebte nur gerade die ersten 10 Min.
994090	995710	1620	Nicht schon wieder!
995970	998950	2980	Schon wieder! Nicht zum ersten Mal feiert der HCD den Meistertitel
999110	1004030	4920	mit zerbrochenem Pokal. Der Freude tut dies keinen Abbruch.
1004200	1007070	2870	Immer noch in Hockeymontur geht es auf die Heimreise.
1007240	1010590	3350	Hunderte von Fans erwarten den Car mit den Meisterhelden,
1010760	1014150	3390	hier allerdings noch nicht in Davos, sondern in Wädenswil.
1014300	1018110	3810	Ein Zwischenstopp, der etwas länger dauert als geplant.
1021430	1024829.9999999999	3400	Um 1.30 Uhr nehmen die Bündner das letzte Teilstück in Angriff.
1025089.9999999999	1027950	2860	Nach 3 Uhr morgens, endlich in Davos angekommen,
1028119.9999999999	1032670.0000000001	4550	zeigt sich auch der zuvor zurückhal- tende Trainer Arno del Curto gelöst.
1033670.0000000001	1037470	3800	Das ist wunderschön, logisch!
1037569.9999999999	1039030	1460	Bezüglich der Zeit:
1039160.0000000001	1041390.0000000001	2230	Für die ist es noch früh, sie sind alle noch jung.
1041530	1043550	2020	"Wenn das alles Alte wären, würde ich sagen: ""Das ist geil!"""
1043720	1045750	2030	Aber diese Jungen können die ganze Nacht durchs...
